Carb.Volume,Fill.Ounces,PC.Volume,Carb.Pressure,PSC,PSC.Fill,PSC.CO2,Carb.Pressure1,Fill.Pressure,Hyd.Pressure1,Hyd.Pressure4,Temperature,Usage.cont,Carb.Flow,MFR,Pressure.Vacuum,PH,Oxygen.Filler,Bowl.Setpoint,Air.Pressurer
5.566666667,23.87333333,0.313333333,66.2,0.08,0.2,0.1,122.8,46,27.606,82,64.4,19.52,2974,724.4,-6,8.5,0.24,120,142.6
5.533333333,24.07333333,0.286,68,0.008,0.06,0.02,121.2,45.8,27.54,78,64.6,16.24,2958,738.2,-6,8.48,0.226,120,142.4
5.48,23.92,0.34,66,0.046,0.1,0.04,121.4,46,27.39,84,64,23.86,2964,730.2,-6,8.48,0.092,120,142.4
5.353333333,23.94,0.404,68,0.022,0.12,0.12,115.6,46,26.366,104,66.4,16.52,2960,730.8,-6,8.46,0.186,120,143.2
5.34,23.93333333,0.341333333,66.8,0.014,0.12,0,116.6,46,26.942,94,65.4,21.06,2938,722.2,-6.2,8.54,0.172,120,143
5.333333333,23.90666667,0.369333333,66,0.04,0.1,0.02,115.8,46,27.62,94,65,16.76,2984,726.2,-6.2,8.52,0.178,120,142.4
5.246666667,23.90666667,0.446,73,0.124,0.08,0.02,119.6,40.4,18.742,108.74,65.2,20.62,1624,236.2,-6.2,8.5,0.174,120,142.2
5.353333333,24.04666667,0.402,68.8,0.044,0.16,0.14,113.4,46,24.8,98,65.6,21.68,2944,728.8,-6,8.62,0.172,120,142.4
5.32,24.05333333,0.406666667,70.6,0.052,0.12,0,117.4,46,23.2,96,65.8,18.1,3202,727.6,-6,8.64,0.19,120,142.6
5.326666667,24.04,0.351333333,67,0.042,0.18,0.06,119.2,46,36.6,94,65.8,21.9,3046,712,-6,8.64,0.146,120,141.6
5.313333333,23.92,0.382,69,0.204,0.14,0.02,117.8,46,32,96,65.4,23.08,3072,709,-5.8,8.64,0.108,90,142.8
5.346666667,23.92,0.358666667,68.6,0.068,0.16,0.02,114.2,45.8,30.6,94,65.4,22.24,3064,710.2,-5.8,8.6,0.1,90,142.4
5.326666667,24,0.388666667,68.8,0.06,0.06,0.04,119.8,45.6,33.6,96,65.4,22.34,3186,710.4,-5.6,8.64,0.088,100,142.6
5.526666667,23.90666667,0.362,69,0.076,0.14,0.08,124.4,45.8,43.6,78,64.4,14.08,3074,721.4,-5.6,8.56,0.082,100,142.4
5.373333333,23.94666667,0.343333333,68.8,0.072,0.14,0.08,124.6,46,46.6,100,66,18.38,3102,688.8,-5.6,8.42,0.072,100,143.2
5.37,23.88,0.324666667,69,0.042,0.2,0.02,120.8,47.8,31.6,94,66,22.02,3126,693.8,-5.6,8.42,0.06,110,142.4
5.346666667,23.89333333,0.352666667,69.6,0.048,0.14,0.06,122.8,49.4,0,130,66.2,18.48,828,377.636,-5.4,8.42,0.06,110,142.6
5.34,23.88666667,0.324,71,0.008,0.2,0.04,123.8,48,36.6,82,66,16.56,3324,682,-5.6,8.46,0.042,110,142.8
5.373333333,23.98666667,0.357333333,68.4,0.05,0.06,0.02,123,45.8,39.2,98,65.8,23.78,3346,680.6,-5.6,8.48,0.034,130,142
5.366666667,23.89333333,0.369333333,67.2,0.026,0.18,0.06,121.4,46.2,35.8,96,65.6,19.74,3338,683.6,-5.6,8.48,0.042,130,142
5.406666667,24.02,0.334666667,69,0.072,0.38,0.1,115.8,60.4,35.4,94,65.6,17.62,3356,689.2,-5.6,8.48,0.042,130,142
5.266666667,23.85333333,0.316666667,67.4,0.11,0.12,0.0506,116.6,57,7.4,120,66,24.2,3624,335.2,-5.6,8.48,0.042,130,142.2
5.7,23.90666667,0.18,69.2,0.046,0.2,0.06,125.8,44.442,0,114,70,13.82,44,376.576,-5.6,8.58,0.066,130,143.2
5.513333333,23.95333333,0.222,69.2,0.04,0.08,0.02,119.4,60,38.2,88,64.2,18.9,3396,657.4,-5.6,8.52,0.044,130,142.8
5.493333333,24,0.261333333,69.4,0.07,0.06,0.12,115.4,46,33,80,64.2,21.44,2916,659.6,-5.8,8.5,0.044,130,142.6
5.493333333,24.13333333,0.230666667,77,0.098,0.16,0.08,118.4,46.2,33,84,65,15.74,3018,673.2,-5.8,8.56,0.108,100,142.8
5.48,24.09333333,0.286666667,73.4,0.012,0.08,0.06,117.6,45.8,29.6,84,65.2,19.66,3010,671.2,-5.8,8.56,0.096,100,142
5.546666667,23.93333333,0.272666667,70.8,0.098,0.14,0.04,120.2,46,36.8,84,65.6,16.94,3042,671.2,-5.6,8.56,0.098,100,143
5.493333333,23.94,0.27,72.6,0.07,0.14,0.06,114.8,45.8,33,88,64.4,23.08,3036,674.4,-5.6,8.58,0.072,100,142.4
5.493333333,23.89333333,0.264,72.8,0.104,0.22,0.04,118.8,46,36,78,64.2,19.18,3070,668.8,-5.6,8.56,0.072,100,142.6
5.5,23.84666667,0.383333333,64.6,0.10618,0.1,0.0512,123.2,46.2,39.8,82,63.8,15.72,3046,679.4,-5.4,8.54,0.054,120,142.4
5.52,23.84666667,0.239333333,64.4,0.178,0.2858,0.18,116,46,33.2,82,63.8,19.66,3038,677.4,-5.2,8.58,0.07,120,142
5.553333333,24.12,0.231333333,70.6,0.078,0.38,0.04,116.8,46,37.4,82,64.4,16.6,3044,676,-5.2,8.54,0.024,120,141.6
5.48,23.95333333,0.274,72.2,0.116,0.24,0.04,118.6,46,43.4,84,64.4,22.32,3040,676,-5,8.54,0.024,120,142.6
5.513333333,24.02666667,0.283333333,70.2,0.114,0.1,0.02,111.6,45.8,43.2,84,63.8,16.82,3042,674.2,-5,8.58,0.062,120,142.4
5.5,23.92666667,0.312,70.8,0.05,0.04,0,117.2,46,45.8,78,63.8,16.54,3032,676,-5.2,8.62,0.034,120,142.2
5.473333333,23.96,0.267333333,70.6,0.09,0.26,0.06,115.8,46.2,45.6,84,64.2,16.44,3032,678.6,-5.2,8.62,0.07,120,142.6
5.2677,23.9398,0.200666667,63.4,0.036,0.18,0.0544,117.4,45.8,45.8,100,65,21.4,2996,670,-5.4,8.7,0.052,120,142.6
5.24,23.86,0.360666667,65.6,0.028,0.18,0.04,116.8,45.8,44.8,100,64.8,16.06,2972,673.8,-5.4,8.74,0.04,120,142.4
5.24,23.92,0.348,69,0.204,0.14,0.08,115.8,45.8,29,96,65,22.72,2956,674.2,-5.4,8.74,0.042,120,142.4
5.253333333,23.94666667,0.283333333,64.4,0.054,0.14,0.08,116.4,46,28,94,65,15.88,2966,674.2,-5.4,8.72,0.034,120,142.8
5.273333333,23.87333333,0.303333333,63.8,0.028,0.14,0.04,117.2,46.2,29.2,100,65,21.42,2974,687.4,-5.4,8.72,0.04,120,143.2
5.313333333,24.02,0.334666667,67,0.094,0.22,0.02,116.2,46.2,10.8,96,65,16.88,2990,680.4,-5.4,8.74,0.042,120,142.4
5.26,23.88,0.387333333,67.6,0.082,0.06,0.12,116.8,46,12.2,102,65.2,18.84,2972,676.4,-5.4,8.74,0.034,120,143.2
5.293333333,24.02666667,0.305333333,67.4,0.038,0.26,0.02,120,46,12.4,100,65.4,18.94,2980,669.8,-5.4,8.74,0.034,120,142.8
5.3,23.99333333,0.310666667,67.4,0.118,0.08,0.04,117.4,46,10.6,96,65.4,17.7,2988,692.8,-5.4,8.76,0.042,120,143.2
5.313333333,23.99333333,0.340666667,65.6,0.08,0.16,0.02,119.8,46,12,98,65.4,17.54,2968,673.4,-5.4,8.72,0.034,120,143
5.273333333,23.87333333,0.359333333,62.8,0.07,0.2,0.02,118.2,46,27,108,65.4,17.38,2964,668.6,-5.4,8.7,0.042,120,142.4
5.433333333,24.04666667,0.336,77.2,0.08,0.42,0.062,117.4,46,28,100,65.2,18.22,2930,678.2,-5.4,8.8,0.034,120,142.4
5.293333333,23.92,0.417333333,66.8,0.06,0.2,0.02,118,45.8,20.8,100,65.2,21.24,3004,668.8,-5.4,8.76,0.042,120,142.4
5.38,24.04666667,0.35,66.8,0.14,0.2,0.04,115.4,46,20.2,96,65.4,21.4,2980,677,-5.4,8.72,0.042,120,142.6
5.286666667,24.01333333,0.430666667,67,0.264,0.06,0.02,117,48,19.8,100,65.8,16.94,3084,675,-5.2,8.68,0.066,120,142.2
5.36,23.94666667,0.366,65.8,0.09,0.12,0.06,119.2,48,28.2,98,65.8,18.04,3064,674.4,-5,8.74,0.078,130,142.4
5.253333333,23.96666667,0.333333333,68.436,0.06,0.1,0.04,116,48,32.8,100,65.8,23,3088,673.2,-4.8,8.72,0.042,130,142.8
5.286666667,23.98,0.279333333,63.2,0.094,0.12,0.02,117.2,58.2,2.6,86,65.4,16.56,726,320.434,-4.8,8.84,0.048,120,142
5.26,23.84,0.302,65.4,0.074,0.22,0.04,115.8,50,26.4,102,65,20.34,3164,675,-4.8,8.78,0.034,120,142
5.28,23.89333333,0.346,64.8,0.046,0.16,0.04,113.2,49.8,30.6,96,65,16.62,3468,679,-4.6,8.82,0.042,120,142.8
5.446666667,23.87333333,0.287333333,71.2,0.06,0.22,0.02,117.2,48,31.4,86,65.2,17.02,3148,672.2,-4.8,8.64,0.024,120,142
5.46,23.9,0.260666667,68.2,0.02,0.28,0.06,119.8,50,2.6,116,65,19.92,902,295.834,-4.8,8.68,0.042,120,142.6
5.46,23.89333333,0.282,70,0.064,0.14,0.04,118.8,48,29.6,88,64.8,23.94,3062,674.2,-5,8.66,0.032,120,142.2
5.493333333,23.86666667,0.308666667,69.6,0.112,0.3,0.04,116.2,48,26.8,84,64.8,17.9,3300,676,-5.2,8.72,0.094,120,143
5.46,23.92,0.316666667,71,0.036,0.1,0.1,118,47.8,26.8,86,64.8,17.28,3270,677,-5.2,8.72,0.098,120,142.6
5.5,23.90666667,0.349333333,72.8,0.064,0.14,0,116.8,48.2,20.4,82,65,17.5,3216,704.8,-5.2,8.72,0.088,120,142.4
5.506666667,24,0.284,72.2,0.112,0.26,0.02,123.6,48.2,24.4,78,65,22.08,3582,704,-5.2,8.74,0.088,120,142.6
5.513333333,23.86,0.352666667,69.8,0.05,0.16,0.04,129.4,42.4,0,104,65.4,16.96,116,429.414,-5.4,8.7,0.042,120,142.8
5.413333333,23.87333333,0.281333333,65.4,0.004,0.02,0.24,116.2,49,1.2,92,65.4,17.74,3712,420.2,-5.4,8.7,0.034,120,142.4
5.493333333,23.94,0.258666667,68.8,0.032,0.06,0.02,118.2,48.4,23.4,84,65.2,23.48,3410,667.4,-5.4,8.7,0.042,120,142.2
5.453333333,23.94666667,0.312666667,71.6,0.092,0.18,0.1,122.6,47.8,26.2,80,65.2,19.62,3490,694.8,-5.4,8.72,0.06,120,143
5.486666667,23.86666667,0.322,66.8,0.056,0.14,0.02,124.8,48.2,25.6,82,65.2,20.82,3480,709,-5.4,8.7,0.042,120,142.8
5.466666667,23.96,0.381333333,69,0.074,0.2,0.02,113.2,47.8,23,82,65.2,19.3,3384,708.2,-5.4,8.7,0.052,120,143.6
5.426666667,23.89333333,0.305333333,70.8,0.058,0.16,0.02,120.6,48,22.2,82,65,19.02,3394,687,-5.4,8.72,0.052,120,143.4
5.473333333,23.98666667,0.359333333,69.6,0.008,0.26,0.04,117.8,48,18.4,82,65.2,18,3418,687.6,-5.4,8.68,0.05,120,142.6
5.493333333,24.12,0.312666667,70.8,0.144,0.34,0.04,115.2,48,18,80,65.2,16.56,3420,685.6,-5.2,8.72,0.042,120,142.6
5.48,24.06,0.313333333,72,0.062,0.12,0.04,117.2,48,21,96,65.2,21.04,3408,689.6,-5.2,8.78,0.026,120,143
5.26,23.78,0.351333333,64.2,0.052,0.46,0.06,118.8,48.8,23.2,110,65,18.06,3490,678,-5,8.78,0.034,120,143
5.28,23.92666667,0.292,65.8,0.042,0.08,0.16,125.4,48.2,27,102,65.8,17.84,3338,690.2,-5,8.76,0.04,120,143
5.306666667,23.95333333,0.371333333,64,0.054,0.32,0.04,123,47.8,27.4,104,64.6,18.94,3502,684.4,-4.8,8.78,0.038,120,143
5.313333333,23.95333333,0.361333333,65.6,0.096,0.1,0.04,124,47.8,31.4,100,64.6,15.98,3510,686.8,-5,8.78,0.042,120,143
5.306666667,23.97333333,0.358666667,67.2,0.056,0.22,0.06,126,50,41.8,98,64.6,16.04,3548,687.4,-5,8.76,0.042,120,143.2
5.213333333,23.88,0.36,68.6,0.07,0.18,0.06,125.2,50,40.6,104,65.6,20.26,3550,691.2,-5,8.82,0.042,120,143
5.273333333,24.08,0.313333333,64.2,0.08,0.46,0.08,126.8,50,32,96,65.6,17.82,3158,688.6,-5,8.82,0.05,120,143
5.253333333,23.94,0.368666667,64.6,0.14,0.04,0.06,124.4,49.8,40.2,100,64.6,20.64,3148,684.2,-5,8.78,0.042,120,142.8
5.3,23.96666667,0.311333333,67.2,0.068,0.32,0.06,123.4,46.4,37.2,100,64.8,17.22,3088,655.6,-5.2,8.76,0.052,120,142.8
5.253333333,23.98666667,0.343333333,66.8,0.038,0.26,0.02,122.6,46.2,36.4,98,64.8,19.1,3252,693.2,-5.2,8.8,0.056,120,143.2
5.273333333,23.81333333,0.373333333,62,0.13,0.34,0.04,128.8,46.2,35.2,100,65.4,20.22,3292,692.8,-5.4,8.76,0.07,120,143.2
5.206666667,23.86666667,0.382666667,68.2,0.17,0.2,0.12,128.2,46,33.2,98,65.6,23.92,3282,688.6,-5.4,8.78,0.072,120,142.8
5.28,23.90666667,0.280666667,63,0.054,0.14,0.04,139,39.6,0,132,65.4,21.24,44,360.008,-5.4,8.8,0.05,120,143.8
5.226666667,24.01333333,0.341333333,65.8,0.094,0.18,0.12,131.6,46,29.2,102,65,17.72,3718,689.4,-5.4,8.82,0.052,120,143.8
5.213333333,23.99333333,0.313333333,73,0.028,0.06,0.02,131,45.8,26.2,98,65.2,16.14,3736,689,-5.4,8.84,0.06,120,143.8
5.293333333,24.09333333,0.294,68.8,0.056,0.14,0.04,131.8,45.8,26,106,65.4,19.04,3608,686.4,-5.4,8.82,0.07,120,143.4
5.32,24.03333333,0.357333333,64.8,0.086,0.16,0,125,45.8,24.6,100,65.2,16.04,3616,682.8,-5.4,8.8,0.07,120,143
5.253333333,23.85333333,0.358,69.8,0.028,0.08,0.02,125.6,46,26,104,65.4,17.78,3498,697,-5.4,8.8,0.078,120,144.2
5.333333333,24.00666667,0.376666667,65.4,0.126,0.04,0.06,123.8,49.8,35.6,104,65.6,19.02,3494,688,-5,8.78,0.062,120,143.4
5.266666667,23.96,0.381333333,64.4,0.068,0.2,0.02,131.2,50,33.6,104,66.2,18.48,3322,694.6,-4.8,8.78,0.102,130,143.2
5.306666667,24.11333333,0.302,70,0.126,0.26,0.06,125.2,50.2,41,102,65.8,20.98,3576,691.2,-4.8,8.8,0.102,120,143
5.26,23.86666667,0.400666667,64.6,0.106,0.08,0.04,123,50,40.6,98,65.6,19.76,3530,680,-4.8,8.8,0.114,120,143
5.24,23.65333333,0.195333333,65.2,0.034,0.14,0.04,130.2,50,40.8,102,65.2,22.04,3544,679.8,-5,8.82,0.086,120,142.8
5.32,24.02666667,0.295333333,64.8,0.022,0.52,0.04,123,49.8,26.4,98,65.4,18.54,3420,678,-5,8.84,0.106,120,143.2
5.306666667,23.95333333,0.300666667,65.6,0.08,0.16,0.02,115.6,50.4,22,98,65.4,20.46,3362,674.6,-5,8.82,0.104,120,142.8
5.266666667,23.88666667,0.407333333,62.6,0.022,0.12,0.02,127,50.2,25.2,110,68.2,21.56,3360,673.8,-5,8.64,0.134,120,142.8
5.266666667,23.96666667,0.385333333,71,0.016,0.08,0.12,131.6,44,0,128,71.4,17.38,42,320.568,-5,8.7,0.15,120,143
5.293333333,23.99333333,0.355333333,61,0.06,0.06,0.04,128.4,46.712,13.2,90,66.6,20.52,1028,527.206,-5,8.68,0.152,120,142.8
5.28,23.99333333,0.36,66.2,0.048,0.1,0.04,113.6,46,22.8,94,66.8,14.26,2948,692,-5,8.72,0.144,120,142.4
5.26,23.84,0.354,69.2,0.06,0.28,0.06,117.4,46,24,114,67,16.04,2970,675.4,-5,8.68,0.156,120,142.6
5.226666667,23.83333333,0.373333333,67,0.06,0.14,0.02,117,46,24.2,102,66.4,16.56,2970,673.4,-5,8.7,0.146,120,142.2
5.233333333,23.91333333,0.348666667,67.4,0.114,0.3,0.04,115.4,46.2,21.2,104,66.4,14.74,2988,686.6,-5,8.7,0.138,120,142.6
5.326666667,24.02,0.173333333,73.2,0.006,0.04,0.04,126.6,47.6,8.8,132,67.4,19.84,802,326.958,-4.8,8.74,0.158,120,142.2
5.213333333,23.98,0.314,68.2,0.074,0.2,0.02,114.4,48,32.4,98,68.2,15.96,3040,674.6,-4.8,8.78,0.126,120,141.8
5.293333333,24.00666667,0.363333333,59.6,0.212,0.18,0.02,117.2,48,33.6,94,66.4,16.5,3072,676,-4.6,8.8,0.122,120,142.4
5.28,23.96,0.360666667,64.6,0.092,0.1,0.08,114.4,48.2,28.2,98,67.2,17.32,3078,684,-4.6,8.72,0.126,120,141.4
5.306666667,24.07333333,0.371333333,69.6,0.154,0.14,0.06,113.6,48.2,32,102,67,23.62,3088,687,-4.4,8.7,0.176,120,142.2
5.173333333,23.80666667,0.366,63.4,0.08,0.14,0.08,114,48.2,43.2,114,66.4,20.44,3114,694.2,-4.4,8.78,0.1,120,142.2
5.353333333,23.93333333,0.236,63,0.048,0.04,0.16,118,48,42,106,66,21.28,3084,669.6,-4.4,8.88,0.074,120,142.2
5.273333333,23.87333333,0.308,63.2,0.068,0.1,0.2,127.6,46.6,0,130,65.6,17.18,38,332.152,-4.6,8.88,0.076,120,142.8
5.253333333,23.96666667,0.271333333,65.8,0.014,0.18,0.04,125.8,48,25.8,102,65.4,20.58,3074,682.8,-4.6,8.88,0.078,120,142.2
5.266666667,23.92666667,0.283333333,64,0.11,0.12,0.14,118.2,48.2,22.2,100,65.4,22.06,3064,680.8,-4.6,8.92,0.08,120,142.2
5.306666667,24.04,0.268,61,0.074,0.28,0.06,115.8,47.8,21,94,65.6,22.18,3068,678,-4.6,8.86,0.078,120,142.4
5.26,23.89333333,0.312666667,69.2,0.112,0.32,0.16,116.2,48.4,19.4,100,67.2,15.86,3084,680.8,-4.6,8.92,0.066,120,142.6
5.253333333,23.92666667,0.29,65.8,0.07,0.18,0.02,117.8,48,18.4,108,65.2,21.7,3070,674.6,-4.6,8.88,0.068,120,142.8
5.34,24.02666667,0.308666667,71.4,0.038,0.14,0.06,116.4,48,17.4,102,65.6,22.48,3060,675.6,-4.6,8.9,0.068,120,142.4
5.346666667,23.93333333,0.334666667,61.2,0.164,0.26,0.06,117.6,48,17.4,100,65.4,20.5,3048,677,-4.8,8.86,0.07,120,142.6
5.22,24.00666667,0.314666667,69.2,0.096,0.56,0.04,121.4,48,32,100,68,17.72,3286,692.2,-4.2,8.52,0.214,120,141.8
5.253333333,24.06666667,0.307333333,65.8,0.078,0.18,0.04,123,48,41,92,65.4,22.1,3326,694.2,-4,8.7,0.11,120,142.4
5.213333333,24,0.335333333,63.8,0.074,0.22,0.02,120,50.6,9.4,98,66.6,21.76,3610,450.4,-4,8.74,0.09,120,142.4
5.42,23.97333333,0.358666667,64.8,0.092,0.1,0,124.2,48,48.8,84,64.8,17.42,3316,699,-4,8.68,0.07,120,142.2
5.42,23.95333333,0.267333333,69.4,0.062,0.16,0.04,122.4,47.8,49.8,84,64.8,21.16,3310,698.8,-4,8.68,0.068,120,142.2
5.48,24.02,0.286666667,70.2,0.136,0.22,0.06,120,48,51.8,82,64.6,16.84,3296,690.4,-4,8.68,0.068,120,142.4
5.466666667,23.94,0.288666667,68,0.056,0.06,0.02,121,48.2,42.8,74,64.8,23.18,3298,696,-4.2,8.68,0.058,120,142
5.5,24.10666667,0.248666667,65.2,0.056,0.22,0.04,118,48,23.8,80,64,16.56,3306,698,-4.6,8.72,0.048,120,142.2
5.506666667,24.06666667,0.254,69,0.094,0.18,0.06,123,48,22.8,80,64,17.26,3294,694.2,-4.6,8.7,0.06,120,142.2
5.4806,23.93013333,0.428666667,67.9,0.11154,0.1854,0.0468,117.6,49,18,108,64.2,19.5,3440,595.6,-4.8,8.74,0.05,120,142.2
5.273333333,24.09333333,0.358,64.6,0.152,0.18,0.02,120,48.2,14.2,98,65.2,16.54,3308,696,-5,8.64,0.052,120,142.4
5.28,24.07333333,0.227333333,60.8,0.022,0.34,0.08,118.2,53,8.8,102,65.6,23.8,3716,566.4,-5,8.64,0.06,120,142.2
5.266666667,24.01333333,0.287333333,65.4,0.036,0.08,0.04,120.8,48,22.8,100,65.4,18.88,3072,690.8,-5.2,8.7,0.042,120,142.4
5.473333333,24.01333333,0.276666667,65.2,0.09,0.18,0.0508,123.4,47.6,7.2,116,65.4,19.76,1588,400.654,-5.2,8.64,0.058,120,142.4
5.226666667,23.96666667,0.320666667,67.6,0.06,0.2,0.06,118.2,47.8,18.8,96,65.2,16.06,3066,695,-5.2,8.68,0.042,120,142.4
5.213333333,23.98,0.25,71.6,0.054,0.08,0.04,125.8,48,30.2,104,65.6,22.26,3066,691.4,-5.4,8.66,0.052,120,142.6
5.233333333,24.21333333,0.252,73,0.13,0.46,0.02,118.4,48,26.8,100,65.4,20.56,3058,695,-5.4,8.68,0.066,120,142.6
5.453333333,24.01333333,0.216666667,67.4,0.072,0.34,0.06,119.2,48,28,74,65,14.16,3038,735.2,-5.4,8.72,0.1,120,141.6
5.473333333,24.07333333,0.260666667,67.6,0.03,0.44,0.06,119.4,48,26,78,65,16.1,3044,713.8,-5.4,8.74,0.024,120,142
5.473333333,24.14666667,0.238666667,72.4,0.122,0.54,0.08,114,47.8,24.8,78,64.4,18.86,3028,731,-5.4,8.74,0.126,120,142
5.52,24.08666667,0.324666667,70.6,0.026,0.2,0.04,115.4,48,23.6,74,64.2,16.06,3090,724.4,-5.2,8.72,0.118,120,141.8
5.513333333,23.92666667,0.267333333,69.2,0.188,0.22,0.02,117.4,46,31.4,84,64.2,18.18,2988,719,-5,8.76,0.052,120,141.8
5.5,23.93333333,0.338,70.2,0.04,0.14,0.04,122,46,37.8,82,64,21.18,3000,707,-5,8.74,0.052,120,142.6
5.533333333,24.01333333,0.256,68,0.038,0.08,0.02,115.2,46,41,76,64,19.16,2970,709,-5,8.72,0.052,120,142.2
5.493333333,23.95333333,0.318,68.4,0.02,0.02,0.02,118.2,45.8,45,80,63.8,17.38,2968,697.6,-5,8.68,0.03,120,142.2
5.486666667,23.96666667,0.349333333,66,0.124,0.28,0.06,119,46,47,78,63.8,16.1,2966,705.8,-5,8.7,0.026,120,142.4
5.493333333,24.02666667,0.27,71.2,0.042,0.3,0.04,116.8,46,42.4,86,64,23.22,2956,713.2,-5.2,8.66,0.052,120,142.6
5.513333333,23.97333333,0.316,72.6,0.044,0.18,0.02,122.2,51,0.4,88,64,19.7,666,364.676,-5.4,8.7,0.064,120,143
5.34,23.96,0.426,66.6,0.17,0.22,0.04,115.8,46,40.8,86,73.2,24.34,2934,711,-5.4,8.6,0.092,120,143.2
5.246666667,23.98,0.399333333,65.4,0.062,0.18,0.02,120.8,46,22.6,84,67.4,18.68,2930,711,-5.4,8.58,0.114,120,143
5.42,24.12666667,0.250666667,69,0.086,0.2,0.04,119,45.8,22.2,94,64.4,16.16,2942,692.4,-5.6,8.64,0.09,120,142.4
5.36,23.98,0.329333333,69.6,0.056,0.14,0.04,122.6,46,22,100,64.6,19.54,2928,694.6,-5.6,8.64,0.078,120,142.8
5.333333333,23.94666667,0.346666667,66.4,0.104,0.2,0.02,118.2,46,24.6,96,65,19.04,2938,691.8,-5.6,8.7,0.034,120,143
5.333333333,23.78,0.325333333,64.2,0.156,0.12,0.02,118.6,46,26,104,65.2,16.26,2938,688,-5.6,8.72,0.034,120,142.8
5.333333333,23.94,0.301333333,71.4,0.092,0.04,0.02,117.8,46.2,24.8,102,65,21.18,2930,693.8,-5.6,8.74,0.034,120,142.2
5.3,24.01333333,0.368666667,64.2,0.066,0.14,0.12,117,46.2,24.6,102,65,23.56,2948,687.6,-5.6,8.74,0.034,120,143
5.333333333,23.92,0.304666667,64.8,0.184,0.24,0.06,118.8,46,23.4,98,65.2,20.94,2930,684.8,-5.6,8.7,0.044,120,143.2
5.286666667,23.86666667,0.338666667,64,0.016,0.02,0.02,127.4,46.2,25.6,104,68,17.5,2944,693.8,-5.6,8.72,0.076,120,143
5.306666667,23.96666667,0.332,75.4,0.066,0.04,0.02,118.6,47.8,31.8,100,66.4,18.68,3010,696.6,-5.8,8.72,0.06,120,142.8
5.353333333,23.94666667,0.365333333,64.2,0.04,0.22,0.02,117,48,33.6,96,66.6,16.46,3014,693.8,-5.8,8.72,0.06,120,142.2
5.333333333,23.96,0.321333333,68.8,0.114,0.16,0.06,125,48.2,35.2,106,66.4,19.68,3024,690.8,-5.8,8.72,0.042,120,142.4
5.313333333,23.94666667,0.309333333,66,0.008,0.18,0.02,120.4,48,31,100,65.4,17.76,3038,690.4,-5.6,8.72,0.044,120,142
5.326666667,23.96,0.381333333,67.4,0.068,0.06,0.02,118.6,48.2,30,98,65.4,19.98,3042,691,-5.6,8.74,0.044,120,142
5.34,23.99333333,0.397333333,65.4,0.144,0.18,0.04,120,48,42.8,96,65,18.72,3032,715,-5.6,8.72,0.052,120,142.8
5.32,23.94666667,0.384666667,67.6,0.068,0.22,0.04,123.8,48.2,45.2,94,65.2,17.98,3046,719.2,-5.4,8.72,0.042,120,142.4
5.346666667,23.96,0.357333333,60.4,0.052,0.22,0.02,118.2,47.8,47.6,106,66.2,16.02,3046,692.2,-5.2,8.8,0.05,120,142.6
5.306666667,23.70666667,0.418666667,59.6,0.158,0.06,0.02,121.6,48,51.6,106,66,19.3,3058,682.8,-5.2,8.76,0.052,120,143
5.353333333,23.82666667,0.342,68,0.036,0.32,0.06,117.8,50,52.4,98,65.6,23.94,3202,695.8,-5.2,8.76,0.036,120,142.6
5.34,23.86666667,0.370666667,64,0.084,0.12,0,120.4,50.2,58,100,65.6,23.06,3178,694.6,-5.2,8.76,0.044,120,142.8
5.32,23.98,0.314666667,64.8,0.138,0,0.1,122.2,50,33.4,100,65.6,19.7,3188,671,-5.2,8.76,0.052,120,143.2
5.32,23.84,0.273333333,64.2,0.028,0.28,0.06,127.2,43.4,0,130,66.6,18.2,44,333.37,-5.4,8.78,0.058,120,142.8
5.28,23.84666667,0.326,64.8,0.058,0.18,0.04,123.4,44.2,0,130,65.6,16.16,44,369.924,-5.4,8.74,0.06,120,143.8
5.326666667,23.94,0.409333333,65.8,0.082,0.16,0.02,119.4,55.8,0.4,108,66.2,22.78,3540,242.4,-5.6,8.78,0.068,120,143.2
5.32,24.00666667,0.374,69.2,0.158,0.24,0.06,124.2,49.8,26.2,102,65.2,16.36,2786,670.8,-5.6,8.74,0.054,120,143.6
5.426666667,24.02666667,0.283333333,69.2,0.024,0.08,0.02,124.4,49.8,24.6,102,65,16.3,3248,670.4,-5.8,8.54,0.098,120,143.2
5.3,24.01333333,0.368666667,64.2,0.066,0.14,0.12,122.2,50.2,19.4,84,68,23.12,3252,677.6,-5.8,8.46,0.138,120,143.4
5.286666667,23.90666667,0.372,72.8,0.064,0.22,0.08,125.6,49.8,20.8,82,67.8,21.74,3254,673.4,-5.8,8.54,0.126,120,144
5.273333333,23.85333333,0.367333333,64.8,0.056,0.18,0.06,121.8,50,16.6,90,67.6,16.54,3170,673.4,-6,8.6,0.13,120,143.4
5.273333333,24.00666667,0.338,69.8,0.068,0.02,0.02,124,50,16.4,84,66.8,21.38,3200,670.4,-6,8.64,0.126,120,143.8
5.266666667,24.30666667,0.380666667,70.2,0.052,0.16,0.02,132.6,48,29.8,80,66.8,23.22,3010,690.4,-6,8.62,0.116,120,143.6
5.266666667,24.20666667,0.422666667,67,0.046,0.04,0.06,122.4,48,26.2,88,68,16.46,2996,690.2,-6,8.58,0.104,120,142.6
